ID,Data,Departamento,Categoria,Tipo_Transacao,Valor,Fornecedor,Status,Descricao,Mes,Ano,Trimestre,Responsavel,Centro_Custo,Prioridade,Valor_Acumulado,Media_Mensal_Dept,Dia_Semana,Semana_Ano,Dias_Desde_Hoje,Faixa_Valor,Percentil_Valor,Dept_count,Dept_sum,Dept_mean,Dept_std,Dept_min,Dept_max,Ranking_Valor
TXN0872,2024-01-06,Comunicação,Serviços,Despesa,47767.92,Beta Serviços SA,Rejeitado,Transação 872 - Limpeza,1,2024,Q1,Funcionário 12,CC1859,Alta,1688877.08,10933.28928571429,Saturday,1,581,Muito Alto,0.991,123,1947218.55,15831.05,12704.44,201.77,47767.92,10.0
TXN0873,2025-01-16,Comunicação,Serviços,Transferência,5143.44,Eta Manutenção,Pendente,Transação 873 - Material de Escritório,1,2025,Q1,Funcionário 8,CC4946,Média,1694020.52,10933.28928571429,Thursday,3,205,Alto,0.234,123,1947218.55,15831.05,12704.44,201.77,47767.92,767.0
TXN0874,2024-12-20,Tecnologia da Informação,Alimentação,Transferência,35959.28,Beta Serviços SA,Em Análise,Transação 874 - Alimentação,12,2024,Q4,Funcionário 18,CC8292,Média,1561897.01,19023.11944444444,Friday,51,232,Muito Alto,0.892,119,1688055.08,14185.34,13089.13,104.28,47957.4,109.0
TXN0875,2023-08-19,Financeiro,Limpeza,Transferência,1837.75,Iota Materiais,Pendente,Transação 875 - Material de Escritório,8,2023,Q3,Funcionário 38,CC8856,Média,1426410.14,15888.53666666667,Saturday,33,721,Médio,0.077,104,1679350.5,16147.6,14099.56,178.83,49816.73,924.0
TXN0876,2025-07-18,Educação,Serviços,Receita,1508.84,Theta Sistemas,Em Análise,Transação 876 - Capacitação,7,2025,Q3,Funcionário 37,CC3051,Alta,1480188.79,18154.49777777778,Friday,29,22,Médio,0.061,115,1603181.3,13940.71,12800.29,373.99,47535.6,940.0
TXN0877,2024-07-06,Saúde,Serviços,Receita,10735.15,Empresa Alpha Ltda,Em Análise,Transação 877 - Segurança,7,2024,Q3,Funcionário 35,CC9684,Média,1136832.86,19037.177,Saturday,27,399,Alto,0.521,89,1288783.81,14480.72,12901.72,163.99,49438.54,480.0
TXN0878,2023-10-12,Saúde,Equipamentos,Despesa,12573.44,Beta Serviços SA,Pendente,Transação 878 - Consultoria,10,2023,Q4,Funcionário 45,CC3948,Alta,1149406.3,22982.384,Thursday,41,667,Alto,0.621,89,1288783.81,14480.72,12901.72,163.99,49438.54,380.0
TXN0879,2025-02-26,Financeiro,Material de Escritório,Despesa,41023.08,Kappa Serviços,Pendente,Transação 879 - Serviços,2,2025,Q1,Funcionário 6,CC5206,Alta,1467433.22,17168.36125,Wednesday,9,164,Muito Alto,0.931,104,1679350.5,16147.6,14099.56,178.83,49816.73,70.0
TXN0880,2023-11-02,Jurídico,Segurança,Despesa,7641.61,Eta Manutenção,Aprovado,Transação 880 - Manutenção,11,2023,Q4,Funcionário 20,CC1756,Baixa,1196781.68,7872.933333333333,Thursday,44,646,Alto,0.359,87,1277333.07,14681.99,13824.88,897.98,49781.72,642.0
TXN0881,2024-06-03,Tecnologia da Informação,Consultoria,Receita,8058.13,Zeta Equipamentos,Rejeitado,Transação 881 - Consultoria,6,2024,Q2,Funcionário 35,CC9365,Alta,1569955.14,22045.91428571428,Monday,23,432,Alto,0.384,119,1688055.08,14185.34,13089.13,104.28,47957.4,617.0
TXN0882,2025-07-12,Recursos Humanos,Manutenção,Despesa,9972.99,Delta Suprimentos,Pendente,Transação 882 - Capacitação,7,2025,Q3,Funcionário 14,CC3198,Baixa,1213924.86,16407.82818181818,Saturday,28,28,Alto,0.469,89,1279819.63,14380.0,11595.07,161.24,45740.14,532.0
TXN0883,2025-02-23,Planejamento,Serviços,Transferência,8917.57,Kappa Serviços,Em Análise,Transação 883 - Equipamentos,2,2025,Q1,Funcionário 36,CC5177,Média,1227138.87,13511.77111111111,Sunday,8,167,Alto,0.422,102,1404744.54,13772.01,11714.36,472.66,45425.11,579.0
TXN0884,2024-09-01,Comunicação,Limpeza,Despesa,13564.53,Epsilon Consultoria,Em Análise,Transação 884 - Serviços,9,2024,Q3,Funcionário 35,CC4338,Alta,1707585.05,16702.50416666667,Sunday,35,342,Alto,0.668,123,1947218.55,15831.05,12704.44,201.77,47767.92,333.0
TXN0885,2025-05-13,Compras e Licitações,Combustível,Transferência,4114.06,Iota Materiais,Pendente,Transação 885 - Alimentação,5,2025,Q2,Funcionário 10,CC6183,Média,810846.1,13058.888,Tuesday,20,88,Médio,0.186,76,955762.48,12575.82,12567.06,172.0,46186.52,815.0
TXN0886,2024-08-30,Compras e Licitações,Equipamentos,Receita,14463.86,Beta Serviços SA,Aprovado,Transação 886 - Segurança,8,2024,Q3,Funcionário 27,CC2080,Média,825309.96,16029.4325,Friday,35,344,Alto,0.714,76,955762.48,12575.82,12567.06,172.0,46186.52,287.0
TXN0887,2025-05-24,Jurídico,Capacitação,Despesa,5506.01,Delta Suprimentos,Rejeitado,Transação 887 - Material de Escritório,5,2025,Q2,Funcionário 7,CC7179,Alta,1202287.69,16725.45,Saturday,21,77,Alto,0.255,87,1277333.07,14681.99,13824.88,897.98,49781.72,746.0
TXN0888,2024-08-29,Financeiro,Serviços,Transferência,11762.73,Epsilon Consultoria,Em Análise,Transação 888 - Equipamentos,8,2024,Q3,Funcionário 34,CC6716,Baixa,1479195.95,15888.53666666667,Thursday,35,345,Alto,0.575,104,1679350.5,16147.6,14099.56,178.83,49816.73,426.0
TXN0889,2025-03-15,Educação,Equipamentos,Despesa,29819.4,Gamma Tecnologia,Rejeitado,Transação 889 - Alimentação,3,2025,Q1,Funcionário 12,CC6655,Baixa,1510008.19,13323.42705882353,Saturday,11,147,Muito Alto,0.832,115,1603181.3,13940.71,12800.29,373.99,47535.6,169.0
TXN0890,2025-07-02,Comunicação,Limpeza,Transferência,8319.91,Gamma Tecnologia,Rejeitado,Transação 890 - Material de Escritório,7,2025,Q3,Funcionário 44,CC9414,Baixa,1715904.96,20035.34416666667,Wednesday,27,38,Alto,0.395,123,1947218.55,15831.05,12704.44,201.77,47767.92,606.0
TXN0891,2024-01-14,Comunicação,Consultoria,Transferência,1982.89,Epsilon Consultoria,Aprovado,Transação 891 - Combustível,1,2024,Q1,Funcionário 46,CC5081,Baixa,1717887.85,10933.28928571429,Sunday,2,573,Médio,0.083,123,1947218.55,15831.05,12704.44,201.77,47767.92,918.0
TXN0892,2025-04-22,Tecnologia da Informação,Limpeza,Receita,36805.4,Theta Sistemas,Rejeitado,Transação 892 - Capacitação,4,2025,Q2,Funcionário 28,CC9529,Baixa,1606760.54,13781.72285714286,Tuesday,17,109,Muito Alto,0.905,119,1688055.08,14185.34,13089.13,104.28,47957.4,96.0
TXN0893,2024-03-29,Financeiro,Capacitação,Receita,33603.59,Zeta Equipamentos,Aprovado,Transação 893 - Equipamentos,3,2024,Q1,Funcionário 5,CC4932,Alta,1512799.54,18426.152,Friday,13,498,Muito Alto,0.866,104,1679350.5,16147.6,14099.56,178.83,49816.73,135.0
TXN0894,2024-01-24,Planejamento,Segurança,Receita,955.43,Empresa Alpha Ltda,Em Análise,Transação 894 - Segurança,1,2024,Q1,Funcionário 47,CC3235,Média,1228094.3,14089.28,Wednesday,4,563,Baixo,0.035,102,1404744.54,13772.01,11714.36,472.66,45425.11,966.0
TXN0895,2024-12-29,Saúde,Equipamentos,Receita,10308.32,Empresa Alpha Ltda,Pendente,Transação 895 - Material de Escritório,12,2024,Q4,Funcionário 46,CC7962,Baixa,1159714.62,13194.68375,Sunday,52,223,Alto,0.49,89,1288783.81,14480.72,12901.72,163.99,49438.54,511.0
TXN0896,2025-02-05,Saúde,Consultoria,Despesa,5241.4,Kappa Serviços,Em Análise,Transação 896 - Serviços,2,2025,Q1,Funcionário 44,CC9577,Alta,1164956.02,6692.002500000001,Wednesday,6,185,Alto,0.238,89,1288783.81,14480.72,12901.72,163.99,49438.54,763.0
TXN0897,2024-02-03,Tecnologia da Informação,Segurança,Receita,5569.06,Empresa Alpha Ltda,Em Análise,Transação 897 - Limpeza,2,2024,Q1,Funcionário 25,CC3793,Média,1612329.6,8260.68090909091,Saturday,5,553,Alto,0.258,119,1688055.08,14185.34,13089.13,104.28,47957.4,743.0
TXN0898,2023-12-01,Compras e Licitações,Segurança,Despesa,46132.03,Epsilon Consultoria,Rejeitado,Transação 898 - Limpeza,12,2023,Q4,Funcionário 19,CC5337,Alta,871441.99,25292.21333333333,Friday,48,617,Muito Alto,0.975,76,955762.48,12575.82,12567.06,172.0,46186.52,26.0
TXN0899,2023-08-10,Comunicação,Manutenção,Receita,9504.53,Iota Materiais,Aprovado,Transação 899 - Limpeza,8,2023,Q3,Funcionário 40,CC8999,Alta,1727392.38,17989.393,Thursday,32,730,Alto,0.446,123,1947218.55,15831.05,12704.44,201.77,47767.92,555.0
TXN0900,2024-08-06,Jurídico,Capacitação,Receita,9271.4,Beta Serviços SA,Aprovado,Transação 900 - Combustível,8,2024,Q3,Funcionário 47,CC4050,Média,1211559.09,16217.377,Tuesday,32,368,Alto,0.436,87,1277333.07,14681.99,13824.88,897.98,49781.72,565.0
TXN0901,2024-08-05,Infraestrutura,Manutenção,Despesa,1609.93,Iota Materiais,Pendente,Transação 901 - Alimentação,8,2024,Q3,Funcionário 8,CC8985,Alta,1158430.17,9209.7075,Monday,32,369,Médio,0.067,96,1303588.45,13579.05,12247.72,114.92,47613.09,934.0
TXN0902,2024-01-14,Infraestrutura,Alimentação,Receita,3827.01,Epsilon Consultoria,Rejeitado,Transação 902 - Alimentação,1,2024,Q1,Funcionário 12,CC9788,Média,1162257.18,18858.18,Sunday,2,573,Médio,0.168,96,1303588.45,13579.05,12247.72,114.92,47613.09,833.0
TXN0903,2023-11-27,Infraestrutura,Serviços,Despesa,34532.58,Zeta Equipamentos,Em Análise,Transação 903 - Material de Escritório,11,2023,Q4,Funcionário 23,CC4251,Alta,1196789.76,15149.86642857143,Monday,48,621,Muito Alto,0.874,96,1303588.45,13579.05,12247.72,114.92,47613.09,127.0
TXN0904,2024-02-18,Comunicação,Alimentação,Transferência,6811.53,Zeta Equipamentos,Aprovado,Transação 904 - Serviços,2,2024,Q1,Funcionário 43,CC4260,Média,1734203.91,12107.39285714286,Sunday,7,538,Alto,0.32,123,1947218.55,15831.05,12704.44,201.77,47767.92,681.0
TXN0905,2025-06-19,Infraestrutura,Segurança,Receita,10345.65,Gamma Tecnologia,Rejeitado,Transação 905 - Alimentação,6,2025,Q2,Funcionário 33,CC7370,Alta,1207135.41,14255.63833333333,Thursday,25,51,Alto,0.496,96,1303588.45,13579.05,12247.72,114.92,47613.09,505.0
TXN0906,2023-11-28,Tecnologia da Informação,Serviços,Receita,11911.42,Iota Materiais,Aprovado,Transação 906 - Manutenção,11,2023,Q4,Funcionário 4,CC6605,Média,1624241.02,11970.14636363636,Tuesday,48,620,Alto,0.584,119,1688055.08,14185.34,13089.13,104.28,47957.4,417.0
TXN0907,2025-04-10,Infraestrutura,Capacitação,Receita,219.63,Theta Sistemas,Aprovado,Transação 907 - Alimentação,4,2025,Q2,Funcionário 16,CC3498,Baixa,1207355.04,5255.57125,Thursday,15,121,Baixo,0.01,96,1303588.45,13579.05,12247.72,114.92,47613.09,991.0
TXN0908,2025-01-12,Financeiro,Capacitação,Transferência,3817.06,Delta Suprimentos,Em Análise,Transação 908 - Manutenção,1,2025,Q1,Funcionário 31,CC2688,Baixa,1516616.6,12835.38111111111,Sunday,2,209,Médio,0.167,104,1679350.5,16147.6,14099.56,178.83,49816.73,834.0
TXN0909,2025-01-03,Educação,Serviços,Despesa,2799.7,Beta Serviços SA,Pendente,Transação 909 - Alimentação,1,2025,Q1,Funcionário 3,CC5486,Alta,1512807.89,11694.29428571429,Friday,1,218,Médio,0.125,115,1603181.3,13940.71,12800.29,373.99,47535.6,876.0
TXN0910,2024-01-04,Compras e Licitações,Equipamentos,Despesa,5794.76,Eta Manutenção,Em Análise,Transação 910 - Segurança,1,2024,Q1,Funcionário 20,CC4791,Alta,877236.75,8238.02,Thursday,1,583,Alto,0.272,76,955762.48,12575.82,12567.06,172.0,46186.52,729.0
TXN0911,2024-07-17,Saúde,Alimentação,Transferência,26563.79,Empresa Alpha Ltda,Rejeitado,Transação 911 - Equipamentos,7,2024,Q3,Funcionário 18,CC6956,Média,1191519.81,19037.177,Wednesday,29,388,Muito Alto,0.813,89,1288783.81,14480.72,12901.72,163.99,49438.54,188.0
TXN0912,2024-08-01,Jurídico,Material de Escritório,Despesa,6329.31,Empresa Alpha Ltda,Aprovado,Transação 912 - Material de Escritório,8,2024,Q3,Funcionário 43,CC6269,Alta,1217888.4,16217.377,Thursday,31,373,Alto,0.291,87,1277333.07,14681.99,13824.88,897.98,49781.72,710.0
TXN0913,2024-05-26,Educação,Equipamentos,Receita,17607.17,Gamma Tecnologia,Rejeitado,Transação 913 - Limpeza,5,2024,Q2,Funcionário 24,CC6476,Média,1530415.06,23040.83428571429,Sunday,21,440,Muito Alto,0.752,115,1603181.3,13940.71,12800.29,373.99,47535.6,249.0
TXN0914,2023-11-30,Saúde,Serviços,Receita,10067.32,Zeta Equipamentos,Rejeitado,Transação 914 - Consultoria,11,2023,Q4,Funcionário 34,CC7088,Alta,1201587.13,18704.77571428572,Thursday,48,618,Alto,0.474,89,1288783.81,14480.72,12901.72,163.99,49438.54,527.0
TXN0915,2025-06-03,Comunicação,Equipamentos,Despesa,14451.5,Gamma Tecnologia,Aprovado,Transação 915 - Material de Escritório,6,2025,Q2,Funcionário 38,CC4120,Alta,1748655.41,15459.71333333333,Tuesday,23,67,Alto,0.712,123,1947218.55,15831.05,12704.44,201.77,47767.92,289.0
TXN0916,2025-07-29,Financeiro,Segurança,Transferência,46647.53,Zeta Equipamentos,Rejeitado,Transação 916 - Limpeza,7,2025,Q3,Funcionário 49,CC4309,Baixa,1563264.13,19282.749,Tuesday,31,11,Muito Alto,0.978,104,1679350.5,16147.6,14099.56,178.83,49816.73,23.0
TXN0917,2024-01-12,Comunicação,Segurança,Transferência,2004.7,Epsilon Consultoria,Rejeitado,Transação 917 - Combustível,1,2024,Q1,Funcionário 29,CC2923,Média,1750660.11,10933.28928571429,Friday,2,575,Médio,0.085,123,1947218.55,15831.05,12704.44,201.77,47767.92,916.0
TXN0918,2023-10-16,Saúde,Material de Escritório,Despesa,23855.19,Kappa Serviços,Rejeitado,Transação 918 - Serviços,10,2023,Q4,Funcionário 19,CC1744,Baixa,1225442.32,22982.384,Monday,42,663,Muito Alto,0.797,89,1288783.81,14480.72,12901.72,163.99,49438.54,204.0
TXN0919,2023-10-09,Comunicação,Limpeza,Transferência,2933.84,Iota Materiais,Aprovado,Transação 919 - Serviços,10,2023,Q4,Funcionário 29,CC9344,Média,1753593.95,10687.19375,Monday,41,670,Médio,0.131,123,1947218.55,15831.05,12704.44,201.77,47767.92,870.0
TXN0920,2025-03-05,Planejamento,Manutenção,Despesa,23038.2,Empresa Alpha Ltda,Pendente,Transação 920 - Consultoria,3,2025,Q1,Funcionário 14,CC1145,Baixa,1251132.5,14237.33444444444,Wednesday,10,157,Muito Alto,0.789,102,1404744.54,13772.01,11714.36,472.66,45425.11,212.0
TXN0921,2024-11-16,Saúde,Capacitação,Receita,10645.53,Delta Suprimentos,Rejeitado,Transação 921 - Capacitação,11,2024,Q4,Funcionário 36,CC2951,Alta,1236087.85,18704.77571428572,Saturday,46,266,Alto,0.518,89,1288783.81,14480.72,12901.72,163.99,49438.54,483.0
TXN0922,2024-03-24,Planejamento,Material de Escritório,Transferência,8050.13,Gamma Tecnologia,Rejeitado,Transação 922 - Serviços,3,2024,Q1,Funcionário 18,CC1844,Baixa,1259182.63,14237.33444444444,Sunday,12,503,Alto,0.381,102,1404744.54,13772.01,11714.36,472.66,45425.11,620.0
TXN0923,2024-04-18,Recursos Humanos,Combustível,Transferência,8065.46,Kappa Serviços,Rejeitado,Transação 923 - Combustível,4,2024,Q2,Funcionário 6,CC9999,Média,1221990.32,15357.538,Thursday,16,478,Alto,0.385,89,1279819.63,14380.0,11595.07,161.24,45740.14,616.0
TXN0924,2023-12-22,Planejamento,Combustível,Despesa,45425.11,Empresa Alpha Ltda,Rejeitado,Transação 924 - Manutenção,12,2023,Q4,Funcionário 47,CC5582,Alta,1304607.74,15697.84833333333,Friday,51,596,Muito Alto,0.967,102,1404744.54,13772.01,11714.36,472.66,45425.11,34.0
TXN0925,2024-04-26,Educação,Equipamentos,Transferência,8107.09,Eta Manutenção,Rejeitado,Transação 925 - Consultoria,4,2024,Q2,Funcionário 36,CC4377,Média,1538522.15,8839.4,Friday,17,470,Alto,0.388,115,1603181.3,13940.71,12800.29,373.99,47535.6,613.0
TXN0926,2024-03-20,Educação,Alimentação,Despesa,17095.71,Theta Sistemas,Pendente,Transação 926 - Alimentação,3,2024,Q1,Funcionário 24,CC3430,Média,1555617.86,13323.42705882353,Wednesday,12,507,Muito Alto,0.748,115,1603181.3,13940.71,12800.29,373.99,47535.6,253.0
TXN0927,2023-11-11,Tecnologia da Informação,Serviços,Despesa,13168.11,Kappa Serviços,Em Análise,Transação 927 - Serviços,11,2023,Q4,Funcionário 42,CC5621,Alta,1637409.13,11970.14636363636,Saturday,45,637,Alto,0.65,119,1688055.08,14185.34,13089.13,104.28,47957.4,351.0
TXN0928,2024-06-20,Comunicação,Consultoria,Despesa,13290.27,Beta Serviços SA,Pendente,Transação 928 - Equipamentos,6,2024,Q2,Funcionário 28,CC5018,Média,1766884.22,15459.71333333333,Thursday,25,415,Alto,0.652,123,1947218.55,15831.05,12704.44,201.77,47767.92,349.0
TXN0929,2025-05-29,Saúde,Serviços,Transferência,9510.52,Empresa Alpha Ltda,Aprovado,Transação 929 - Alimentação,5,2025,Q2,Funcionário 25,CC1339,Alta,1245598.37,6410.4075,Thursday,22,72,Alto,0.448,89,1288783.81,14480.72,12901.72,163.99,49438.54,553.0
TXN0930,2023-08-21,Tecnologia da Informação,Manutenção,Despesa,14026.7,Epsilon Consultoria,Pendente,Transação 930 - Consultoria,8,2023,Q3,Funcionário 1,CC1153,Alta,1651435.83,13303.03166666667,Monday,34,719,Alto,0.684,119,1688055.08,14185.34,13089.13,104.28,47957.4,317.0
TXN0931,2025-02-13,Financeiro,Manutenção,Despesa,12292.0,Theta Sistemas,Em Análise,Transação 931 - Serviços,2,2025,Q1,Funcionário 20,CC6435,Média,1575556.13,17168.36125,Thursday,7,177,Alto,0.606,104,1679350.5,16147.6,14099.56,178.83,49816.73,395.0
TXN0932,2024-01-13,Planejamento,Segurança,Despesa,932.55,Empresa Alpha Ltda,Aprovado,Transação 932 - Equipamentos,1,2024,Q1,Funcionário 35,CC5861,Alta,1305540.29,14089.28,Saturday,2,574,Baixo,0.034,102,1404744.54,13772.01,11714.36,472.66,45425.11,967.0
TXN0933,2025-01-12,Compras e Licitações,Material de Escritório,Despesa,11382.58,Eta Manutenção,Em Análise,Transação 933 - Serviços,1,2025,Q1,Funcionário 23,CC5699,Alta,888619.33,8238.02,Sunday,2,209,Alto,0.557,76,955762.48,12575.82,12567.06,172.0,46186.52,444.0
TXN0934,2025-07-08,Financeiro,Limpeza,Despesa,35904.48,Beta Serviços SA,Pendente,Transação 934 - Equipamentos,7,2025,Q3,Funcionário 19,CC6854,Alta,1611460.61,19282.749,Tuesday,28,32,Muito Alto,0.89,104,1679350.5,16147.6,14099.56,178.83,49816.73,111.0
TXN0935,2025-04-29,Financeiro,Material de Escritório,Transferência,10325.79,Gamma Tecnologia,Pendente,Transação 935 - Alimentação,4,2025,Q2,Funcionário 34,CC6486,Baixa,1621786.4,10657.52916666667,Tuesday,18,102,Alto,0.491,104,1679350.5,16147.6,14099.56,178.83,49816.73,510.0
TXN0936,2024-02-09,Planejamento,Consultoria,Receita,6436.14,Zeta Equipamentos,Aprovado,Transação 936 - Capacitação,2,2024,Q1,Funcionário 32,CC7047,Média,1311976.43,13511.77111111111,Friday,6,547,Alto,0.296,102,1404744.54,13772.01,11714.36,472.66,45425.11,705.0
TXN0937,2025-08-05,Tecnologia da Informação,Serviços,Receita,11853.96,Gamma Tecnologia,Em Análise,Transação 937 - Limpeza,8,2025,Q3,Funcionário 47,CC8838,Alta,1663289.79,13303.03166666667,Tuesday,32,4,Alto,0.58,119,1688055.08,14185.34,13089.13,104.28,47957.4,421.0
TXN0938,2023-12-01,Planejamento,Serviços,Despesa,6469.05,Zeta Equipamentos,Pendente,Transação 938 - Serviços,12,2023,Q4,Funcionário 50,CC7308,Média,1318445.48,15697.84833333333,Friday,48,617,Alto,0.298,102,1404744.54,13772.01,11714.36,472.66,45425.11,703.0
TXN0939,2024-06-29,Comunicação,Consultoria,Transferência,24072.44,Zeta Equipamentos,Pendente,Transação 939 - Manutenção,6,2024,Q2,Funcionário 25,CC7859,Baixa,1790956.66,15459.71333333333,Saturday,26,406,Muito Alto,0.8,123,1947218.55,15831.05,12704.44,201.77,47767.92,201.0
TXN0940,2024-12-29,Saúde,Segurança,Despesa,8053.18,Eta Manutenção,Aprovado,Transação 940 - Consultoria,12,2024,Q4,Funcionário 46,CC7911,Baixa,1253651.55,13194.68375,Sunday,52,223,Alto,0.382,89,1288783.81,14480.72,12901.72,163.99,49438.54,619.0
TXN0941,2025-03-21,Compras e Licitações,Equipamentos,Despesa,12188.25,Zeta Equipamentos,Aprovado,Transação 941 - Manutenção,3,2025,Q1,Funcionário 2,CC6937,Baixa,900807.58,16758.34307692308,Friday,12,141,Alto,0.6,76,955762.48,12575.82,12567.06,172.0,46186.52,401.0
TXN0942,2024-12-05,Recursos Humanos,Combustível,Receita,13821.47,Gamma Tecnologia,Rejeitado,Transação 942 - Limpeza,12,2024,Q4,Funcionário 10,CC7898,Alta,1235811.79,24668.583,Thursday,49,247,Alto,0.676,89,1279819.63,14380.0,11595.07,161.24,45740.14,325.0
TXN0943,2024-03-10,Tecnologia da Informação,Equipamentos,Transferência,932.4,Gamma Tecnologia,Em Análise,Transação 943 - Material de Escritório,3,2024,Q1,Funcionário 45,CC7958,Média,1664222.19,12279.62375,Sunday,10,517,Baixo,0.033,119,1688055.08,14185.34,13089.13,104.28,47957.4,968.0
TXN0944,2023-10-02,Educação,Equipamentos,Receita,1679.55,Kappa Serviços,Pendente,Transação 944 - Material de Escritório,10,2023,Q4,Funcionário 10,CC6984,Alta,1557297.41,11773.2125,Monday,40,677,Médio,0.069,115,1603181.3,13940.71,12800.29,373.99,47535.6,932.0
TXN0945,2023-10-27,Educação,Alimentação,Despesa,1248.27,Gamma Tecnologia,Em Análise,Transação 945 - Serviços,10,2023,Q4,Funcionário 48,CC9641,Baixa,1558545.68,11773.2125,Friday,43,652,Médio,0.045,115,1603181.3,13940.71,12800.29,373.99,47535.6,956.0
TXN0946,2024-06-09,Jurídico,Limpeza,Transferência,23518.51,Empresa Alpha Ltda,Rejeitado,Transação 946 - Equipamentos,6,2024,Q2,Funcionário 10,CC1983,Baixa,1241406.91,14805.58571428571,Sunday,23,426,Muito Alto,0.793,87,1277333.07,14681.99,13824.88,897.98,49781.72,208.0
TXN0947,2023-09-09,Saúde,Serviços,Despesa,11291.88,Eta Manutenção,Em Análise,Transação 947 - Limpeza,9,2023,Q3,Funcionário 36,CC5227,Baixa,1264943.43,11470.431,Saturday,36,700,Alto,0.552,89,1288783.81,14480.72,12901.72,163.99,49438.54,449.0
TXN0948,2025-01-02,Comunicação,Serviços,Receita,36920.88,Beta Serviços SA,Em Análise,Transação 948 - Serviços,1,2025,Q1,Funcionário 48,CC4471,Média,1827877.54,10933.28928571429,Thursday,1,219,Muito Alto,0.906,123,1947218.55,15831.05,12704.44,201.77,47767.92,95.0
TXN0949,2025-05-02,Tecnologia da Informação,Segurança,Transferência,3361.71,Beta Serviços SA,Em Análise,Transação 949 - Limpeza,5,2025,Q2,Funcionário 21,CC7637,Média,1667583.9,11803.27714285714,Friday,18,99,Médio,0.151,119,1688055.08,14185.34,13089.13,104.28,47957.4,850.0
